contender, input_graph, iteration, num_vertices, num_edges, factory_time_ns, execution_time_ns, result_correct
parallel_i_max_filter, GNM, 1, 8192, 2097152, 20, 10237152, yes
parallel_i_max_filter, GNM, 2, 8192, 2097152, 20, 10264333, yes
parallel_i_max_filter, GNM, 3, 8192, 2097152, 40, 10272043, yes
jarnik_prim, GNM, 0, 8192, 2097152, 40, 26175474, yes
jarnik_prim, GNM, 1, 8192, 2097152, 60, 26288293, yes
jarnik_prim, GNM, 2, 8192, 2097152, 30, 26274683, yes
jarnik_prim, GNM, 3, 8192, 2097152, 30, 26102093, yes
fast_kruskal, GNM, 0, 8192, 4194304, 30, 449732835, yes
fast_kruskal, GNM, 1, 8192, 4194304, 20, 260401435, yes
fast_kruskal, GNM, 2, 8192, 4194304, 20, 260902471, yes
fast_kruskal, GNM, 3, 8192, 4194304, 20, 260761759, yes
i_max_filter, GNM, 0, 8192, 4194304, 30, 20939250, yes
i_max_filter, GNM, 1, 8192, 4194304, 40, 20962239, yes
i_max_filter, GNM, 2, 8192, 4194304, 20, 20933219, yes
i_max_filter, GNM, 3, 8192, 4194304, 30, 21068352, yes
parallel_i_max_filter, GNM, 0, 8192, 4194304, 30, 14976911, yes
parallel_i_max_filter, GNM, 1, 8192, 4194304, 30, 14851959, yes
parallel_i_max_filter, GNM, 2, 8192, 4194304, 30, 15527566, yes
parallel_i_max_filter, GNM, 3, 8192, 4194304, 30, 14834909, yes
jarnik_prim, GNM, 0, 8192, 4194304, 30, 52991183, yes
jarnik_prim, GNM, 1, 8192, 4194304, 30, 52362627, yes
jarnik_prim, GNM, 2, 8192, 4194304, 30, 52204705, yes
jarnik_prim, GNM, 3, 8192, 4194304, 30, 52081662, yes
fast_kruskal, GNM, 0, 8192, 8388608, 30, 974742751, yes
fast_kruskal, GNM, 1, 8192, 8388608, 30, 539428319, yes
fast_kruskal, GNM, 2, 8192, 8388608, 30, 539173567, yes
fast_kruskal, GNM, 3, 8192, 8388608, 20, 540421079, yes
i_max_filter, GNM, 0, 8192, 8388608, 30, 33680878, yes
i_max_filter, GNM, 1, 8192, 8388608, 30, 33680348, yes
i_max_filter, GNM, 2, 8192, 8388608, 20, 33739509, yes
i_max_filter, GNM, 3, 8192, 8388608, 30, 33790979, yes
parallel_i_max_filter, GNM, 0, 8192, 8388608, 20, 21903930, yes
parallel_i_max_filter, GNM, 1, 8192, 8388608, 30, 21730708, yes
parallel_i_max_filter, GNM, 2, 8192, 8388608, 30, 22236244, yes
parallel_i_max_filter, GNM, 3, 8192, 8388608, 30, 22397366, yes
jarnik_prim, GNM, 0, 8192, 8388608, 30, 97844923, yes
jarnik_prim, GNM, 1, 8192, 8388608, 30, 97810423, yes
jarnik_prim, GNM, 2, 8192, 8388608, 40, 98663451, yes
jarnik_prim, GNM, 3, 8192, 8388608, 30, 97614011, yes
fast_kruskal, GNM, 0, 8192, 16777216, 40, 1986639217, yes
fast_kruskal, GNM, 1, 8192, 16777216, 30, 1130074359, yes
fast_kruskal, GNM, 2, 8192, 16777216, 20, 1124134880, yes
fast_kruskal, GNM, 3, 8192, 16777216, 30, 1130753737, yes
i_max_filter, GNM, 0, 8192, 16777216, 30, 59858512, yes
i_max_filter, GNM, 1, 8192, 16777216, 30, 59844272, yes
i_max_filter, GNM, 2, 8192, 16777216, 30, 59618379, yes
i_max_filter, GNM, 3, 8192, 16777216, 30, 59929173, yes
parallel_i_max_filter, GNM, 0, 8192, 16777216, 30, 37658009, yes
parallel_i_max_filter, GNM, 1, 8192, 16777216, 40, 35990022, yes
parallel_i_max_filter, GNM, 2, 8192, 16777216, 40, 38016552, yes
parallel_i_max_filter, GNM, 3, 8192, 16777216, 40, 37984852, yes
jarnik_prim, GNM, 0, 8192, 16777216, 40, 191163442, yes
jarnik_prim, GNM, 1, 8192, 16777216, 40, 191951990, yes
jarnik_prim, GNM, 2, 8192, 16777216, 40, 191557466, yes
jarnik_prim, GNM, 3, 8192, 16777216, 40, 190907769, yes
fast_kruskal, GNM, 0, 16384, 16384, 40, 1259263, yes
fast_kruskal, GNM, 1, 16384, 16384, 20, 974059, yes
fast_kruskal, GNM, 2, 16384, 16384, 20, 975310, yes
fast_kruskal, GNM, 3, 16384, 16384, 20, 971690, yes
i_max_filter, GNM, 0, 16384, 16384, 10, 1407994, yes
i_max_filter, GNM, 1, 16384, 16384, 40, 1407734, yes
i_max_filter, GNM, 2, 16384, 16384, 20, 1413464, yes
i_max_filter, GNM, 3, 16384, 16384, 30, 1400684, yes
parallel_i_max_filter, GNM, 0, 16384, 16384, 20, 1405923, yes
parallel_i_max_filter, GNM, 1, 16384, 16384, 20, 1395104, yes
parallel_i_max_filter, GNM, 2, 16384, 16384, 40, 1407325, yes
parallel_i_max_filter, GNM, 3, 16384, 16384, 10, 1419865, yes
jarnik_prim, GNM, 0, 16384, 16384, 20, 1447195, yes
jarnik_prim, GNM, 1, 16384, 16384, 20, 1404294, yes
jarnik_prim, GNM, 2, 16384, 16384, 20, 1405784, yes
jarnik_prim, GNM, 3, 16384, 16384, 30, 1426275, yes
fast_kruskal, GNM, 0, 16384, 32768, 20, 2288552, yes
fast_kruskal, GNM, 1, 16384, 32768, 20, 2021530, yes
fast_kruskal, GNM, 2, 16384, 32768, 20, 2056231, yes
fast_kruskal, GNM, 3, 16384, 32768, 40, 2019290, yes
i_max_filter, GNM, 0, 16384, 32768, 20, 2178291, yes
i_max_filter, GNM, 1, 16384, 32768, 20, 2172401, yes
i_max_filter, GNM, 2, 16384, 32768, 30, 2174902, yes
i_max_filter, GNM, 3, 16384, 32768, 20, 2190872, yes
parallel_i_max_filter, GNM, 0, 16384, 32768, 20, 2153931, yes
parallel_i_max_filter, GNM, 1, 16384, 32768, 20, 2154292, yes
parallel_i_max_filter, GNM, 2, 16384, 32768, 40, 2212812, yes
parallel_i_max_filter, GNM, 3, 16384, 32768, 20, 2160432, yes
jarnik_prim, GNM, 0, 16384, 32768, 20, 2167492, yes
jarnik_prim, GNM, 1, 16384, 32768, 20, 2160421, yes
jarnik_prim, GNM, 2, 16384, 32768, 40, 2166542, yes
jarnik_prim, GNM, 3, 16384, 32768, 20, 2181463, yes
fast_kruskal, GNM, 0, 16384, 65536, 20, 3959240, yes
fast_kruskal, GNM, 1, 16384, 65536, 30, 3407844, yes
fast_kruskal, GNM, 2, 16384, 65536, 40, 3476094, yes
fast_kruskal, GNM, 3, 16384, 65536, 40, 3424435, yes
i_max_filter, GNM, 0, 16384, 65536, 30, 2942360, yes
i_max_filter, GNM, 1, 16384, 65536, 30, 2995490, yes
i_max_filter, GNM, 2, 16384, 65536, 30, 2943860, yes
i_max_filter, GNM, 3, 16384, 65536, 140, 2971350, yes
parallel_i_max_filter, GNM, 0, 16384, 65536, 30, 2961999, yes
parallel_i_max_filter, GNM, 1, 16384, 65536, 30, 3004340, yes
parallel_i_max_filter, GNM, 2, 16384, 65536, 30, 2979089, yes
parallel_i_max_filter, GNM, 3, 16384, 65536, 30, 2988021, yes
jarnik_prim, GNM, 0, 16384, 65536, 40, 2960840, yes
jarnik_prim, GNM, 1, 16384, 65536, 40, 2976789, yes
jarnik_prim, GNM, 2, 16384, 65536, 30, 2959961, yes
jarnik_prim, GNM, 3, 16384, 65536, 40, 3020071, yes
fast_kruskal, GNM, 0, 16384, 131072, 30, 8755588, yes
fast_kruskal, GNM, 1, 16384, 131072, 30, 7604057, yes
fast_kruskal, GNM, 2, 16384, 131072, 40, 7622986, yes
fast_kruskal, GNM, 3, 16384, 131072, 30, 7609206, yes
i_max_filter, GNM, 0, 16384, 131072, 30, 4158542, yes
i_max_filter, GNM, 1, 16384, 131072, 30, 4114052, yes
i_max_filter, GNM, 2, 16384, 131072, 30, 4088352, yes
i_max_filter, GNM, 3, 16384, 131072, 30, 4097252, yes
parallel_i_max_filter, GNM, 0, 16384, 131072, 40, 4087212, yes
parallel_i_max_filter, GNM, 1, 16384, 131072, 30, 4137222, yes
parallel_i_max_filter, GNM, 2, 16384, 131072, 40, 4093881, yes
parallel_i_max_filter, GNM, 3, 16384, 131072, 40, 4120041, yes
jarnik_prim, GNM, 0, 16384, 131072, 40, 4143241, yes
jarnik_prim, GNM, 1, 16384, 131072, 40, 4156691, yes
jarnik_prim, GNM, 2, 16384, 131072, 40, 4133770, yes
jarnik_prim, GNM, 3, 16384, 131072, 40, 4128372, yes
fast_kruskal, GNM, 0, 16384, 262144, 30, 17425265, yes
fast_kruskal, GNM, 1, 16384, 262144, 40, 15773299, yes
fast_kruskal, GNM, 2, 16384, 262144, 20, 15864959, yes
fast_kruskal, GNM, 3, 16384, 262144, 30, 15813469, yes
i_max_filter, GNM, 0, 16384, 262144, 30, 7556886, yes
i_max_filter, GNM, 1, 16384, 262144, 30, 7605836, yes
i_max_filter, GNM, 2, 16384, 262144, 40, 7631007, yes
i_max_filter, GNM, 3, 16384, 262144, 30, 7621597, yes
parallel_i_max_filter, GNM, 0, 16384, 262144, 30, 7044791, yes
parallel_i_max_filter, GNM, 1, 16384, 262144, 30, 7271183, yes
parallel_i_max_filter, GNM, 2, 16384, 262144, 30, 7316043, yes
parallel_i_max_filter, GNM, 3, 16384, 262144, 40, 6989150, yes
jarnik_prim, GNM, 0, 16384, 262144, 50, 6155991, yes
jarnik_prim, GNM, 1, 16384, 262144, 30, 6055782, yes
jarnik_prim, GNM, 2, 16384, 262144, 40, 6025801, yes
jarnik_prim, GNM, 3, 16384, 262144, 30, 6043721, yes
fast_kruskal, GNM, 0, 16384, 524288, 30, 35885901, yes
fast_kruskal, GNM, 1, 16384, 524288, 30, 32507707, yes
fast_kruskal, GNM, 2, 16384, 524288, 30, 32988893, yes
fast_kruskal, GNM, 3, 16384, 524288, 30, 32525969, yes
i_max_filter, GNM, 0, 16384, 524288, 40, 9880080, yes
i_max_filter, GNM, 1, 16384, 524288, 30, 9834639, yes
i_max_filter, GNM, 2, 16384, 524288, 30, 9725548, yes
i_max_filter, GNM, 3, 16384, 524288, 30, 9760057, yes
parallel_i_max_filter, GNM, 0, 16384, 524288, 40, 8576607, yes
parallel_i_max_filter, GNM, 1, 16384, 524288, 40, 8670807, yes
parallel_i_max_filter, GNM, 2, 16384, 524288, 40, 8696928, yes
parallel_i_max_filter, GNM, 3, 16384, 524288, 20, 8610896, yes
jarnik_prim, GNM, 0, 16384, 524288, 20, 11138711, yes
jarnik_prim, GNM, 1, 16384, 524288, 30, 11350734, yes
jarnik_prim, GNM, 2, 16384, 524288, 10, 11422595, yes
jarnik_prim, GNM, 3, 16384, 524288, 20, 11393855, yes
fast_kruskal, GNM, 0, 16384, 1048576, 20, 61242096, yes
fast_kruskal, GNM, 1, 16384, 1048576, 30, 60707650, yes
fast_kruskal, GNM, 2, 16384, 1048576, 20, 60673250, yes
fast_kruskal, GNM, 3, 16384, 1048576, 30, 60681070, yes
i_max_filter, GNM, 0, 16384, 1048576, 20, 14282414, yes
i_max_filter, GNM, 1, 16384, 1048576, 30, 14238103, yes
i_max_filter, GNM, 2, 16384, 1048576, 30, 14337574, yes
i_max_filter, GNM, 3, 16384, 1048576, 30, 14251533, yes
parallel_i_max_filter, GNM, 0, 16384, 1048576, 30, 12257603, yes
parallel_i_max_filter, GNM, 1, 16384, 1048576, 40, 12141272, yes
parallel_i_max_filter, GNM, 2, 16384, 1048576, 30, 12257903, yes
parallel_i_max_filter, GNM, 3, 16384, 1048576, 20, 12175483, yes
jarnik_prim, GNM, 0, 16384, 1048576, 30, 18244143, yes
jarnik_prim, GNM, 1, 16384, 1048576, 40, 18549627, yes
jarnik_prim, GNM, 2, 16384, 1048576, 20, 18977942, yes
jarnik_prim, GNM, 3, 16384, 1048576, 30, 18867170, yes
fast_kruskal, GNM, 0, 16384, 2097152, 20, 126645634, yes
fast_kruskal, GNM, 1, 16384, 2097152, 30, 125587304, yes
fast_kruskal, GNM, 2, 16384, 2097152, 30, 126034598, yes
fast_kruskal, GNM, 3, 16384, 2097152, 30, 126483542, yes
i_max_filter, GNM, 0, 16384, 2097152, 30, 20242764, yes
i_max_filter, GNM, 1, 16384, 2097152, 30, 18710218, yes
i_max_filter, GNM, 2, 16384, 2097152, 30, 19575927, yes
i_max_filter, GNM, 3, 16384, 2097152, 40, 19643038, yes
parallel_i_max_filter, GNM, 0, 16384, 2097152, 30, 15497915, yes
parallel_i_max_filter, GNM, 1, 16384, 2097152, 30, 15613097, yes
parallel_i_max_filter, GNM, 2, 16384, 2097152, 40, 15509627, yes
parallel_i_max_filter, GNM, 3, 16384, 2097152, 30, 15546086, yes
jarnik_prim, GNM, 0, 16384, 2097152, 40, 30816520, yes
jarnik_prim, GNM, 1, 16384, 2097152, 30, 31109823, yes
jarnik_prim, GNM, 2, 16384, 2097152, 40, 31430786, yes
jarnik_prim, GNM, 3, 16384, 2097152, 30, 31399445, yes
fast_kruskal, GNM, 0, 16384, 4194304, 30, 459938727, yes
fast_kruskal, GNM, 1, 16384, 4194304, 30, 260908735, yes
fast_kruskal, GNM, 2, 16384, 4194304, 30, 261456021, yes
fast_kruskal, GNM, 3, 16384, 4194304, 30, 260411130, yes
i_max_filter, GNM, 0, 16384, 4194304, 40, 29591348, yes
i_max_filter, GNM, 1, 16384, 4194304, 30, 29652447, yes
i_max_filter, GNM, 2, 16384, 4194304, 30, 29573948, yes
i_max_filter, GNM, 3, 16384, 4194304, 40, 29429947, yes
parallel_i_max_filter, GNM, 0, 16384, 4194304, 30, 21327253, yes
parallel_i_max_filter, GNM, 1, 16384, 4194304, 40, 21390275, yes
parallel_i_max_filter, GNM, 2, 16384, 4194304, 50, 21036992, yes
parallel_i_max_filter, GNM, 3, 16384, 4194304, 30, 21402024, yes
jarnik_prim, GNM, 0, 16384, 4194304, 40, 57654499, yes
jarnik_prim, GNM, 1, 16384, 4194304, 30, 57887843, yes
jarnik_prim, GNM, 2, 16384, 4194304, 40, 58233076, yes
jarnik_prim, GNM, 3, 16384, 4194304, 30, 57372737, yes
fast_kruskal, GNM, 0, 16384, 8388608, 30, 1011098692, yes
fast_kruskal, GNM, 1, 16384, 8388608, 30, 545425299, yes
fast_kruskal, GNM, 2, 16384, 8388608, 30, 544836642, yes
fast_kruskal, GNM, 3, 16384, 8388608, 30, 544916864, yes
i_max_filter, GNM, 0, 16384, 8388608, 40, 46336246, yes
i_max_filter, GNM, 1, 16384, 8388608, 20, 45116354, yes
i_max_filter, GNM, 2, 16384, 8388608, 20, 45273606, yes
i_max_filter, GNM, 3, 16384, 8388608, 20, 45353967, yes
parallel_i_max_filter, GNM, 0, 16384, 8388608, 30, 30945412, yes
parallel_i_max_filter, GNM, 1, 16384, 8388608, 30, 30867200, yes
parallel_i_max_filter, GNM, 2, 16384, 8388608, 20, 30930270, yes
parallel_i_max_filter, GNM, 3, 16384, 8388608, 30, 30857211, yes
jarnik_prim, GNM, 0, 16384, 8388608, 30, 105229049, yes
jarnik_prim, GNM, 1, 16384, 8388608, 20, 105048376, yes
jarnik_prim, GNM, 2, 16384, 8388608, 30, 104893465, yes
jarnik_prim, GNM, 3, 16384, 8388608, 20, 105064808, yes
fast_kruskal, GNM, 0, 16384, 16777216, 30, 2125478196, yes
fast_kruskal, GNM, 1, 16384, 16777216, 30, 1119912375, yes
fast_kruskal, GNM, 2, 16384, 16777216, 30, 1128011017, yes
fast_kruskal, GNM, 3, 16384, 16777216, 10, 1120309061, yes
i_max_filter, GNM, 0, 16384, 16777216, 20, 73510351, yes
i_max_filter, GNM, 1, 16384, 16777216, 20, 73728992, yes
i_max_filter, GNM, 2, 16384, 16777216, 30, 73677551, yes
i_max_filter, GNM, 3, 16384, 16777216, 20, 73804283, yes
parallel_i_max_filter, GNM, 0, 16384, 16777216, 20, 48460018, yes
parallel_i_max_filter, GNM, 1, 16384, 16777216, 40, 47756001, yes
parallel_i_max_filter, GNM, 2, 16384, 16777216, 30, 48671030, yes
parallel_i_max_filter, GNM, 3, 16384, 16777216, 40, 47568419, yes
jarnik_prim, GNM, 0, 16384, 16777216, 30, 199276087, yes
jarnik_prim, GNM, 1, 16384, 16777216, 30, 199075626, yes
jarnik_prim, GNM, 2, 16384, 16777216, 20, 199071594, yes
jarnik_prim, GNM, 3, 16384, 16777216, 30, 199435679, yes
fast_kruskal, GNM, 0, 16384, 33554432, 40, 4361127796, yes
fast_kruskal, GNM, 1, 16384, 33554432, 30, 2326822038, yes
fast_kruskal, GNM, 2, 16384, 33554432, 40, 2356283388, yes
fast_kruskal, GNM, 3, 16384, 33554432, 30, 2345479750, yes
i_max_filter, GNM, 0, 16384, 33554432, 30, 126213823, yes
i_max_filter, GNM, 1, 16384, 33554432, 30, 125364564, yes
i_max_filter, GNM, 2, 16384, 33554432, 30, 125702537, yes
i_max_filter, GNM, 3, 16384, 33554432, 30, 125339153, yes
parallel_i_max_filter, GNM, 0, 16384, 33554432, 30, 76487402, yes
parallel_i_max_filter, GNM, 1, 16384, 33554432, 30, 75896915, yes
parallel_i_max_filter, GNM, 2, 16384, 33554432, 30, 76294100, yes
parallel_i_max_filter, GNM, 3, 16384, 33554432, 30, 76287078, yes
jarnik_prim, GNM, 0, 16384, 33554432, 30, 381422777, yes
jarnik_prim, GNM, 1, 16384, 33554432, 40, 381549818, yes
jarnik_prim, GNM, 2, 16384, 33554432, 30, 381982892, yes
jarnik_prim, GNM, 3, 16384, 33554432, 30, 381783071, yes
fast_kruskal, GNM, 0, 32768, 32768, 30, 2850009, yes
fast_kruskal, GNM, 1, 32768, 32768, 10, 2011831, yes
fast_kruskal, GNM, 2, 32768, 32768, 20, 2018340, yes
fast_kruskal, GNM, 3, 32768, 32768, 20, 2017310, yes
i_max_filter, GNM, 0, 32768, 32768, 20, 2935428, yes
i_max_filter, GNM, 1, 32768, 32768, 20, 2944961, yes
i_max_filter, GNM, 2, 32768, 32768, 20, 2949940, yes
i_max_filter, GNM, 3, 32768, 32768, 20, 2941120, yes
parallel_i_max_filter, GNM, 0, 32768, 32768, 20, 2942370, yes
parallel_i_max_filter, GNM, 1, 32768, 32768, 20, 2958499, yes
parallel_i_max_filter, GNM, 2, 32768, 32768, 20, 2947249, yes
parallel_i_max_filter, GNM, 3, 32768, 32768, 10, 2937900, yes
jarnik_prim, GNM, 0, 32768, 32768, 20, 2957020, yes
jarnik_prim, GNM, 1, 32768, 32768, 10, 2944410, yes
