contender, input_graph, iteration, num_vertices, num_edges, factory_time_ns, execution_time_ns, result_correct
jarnik_prim, GNM, 2, 16384, 4194304, 40, 56240432, yes
jarnik_prim, GNM, 3, 16384, 4194304, 40, 56123271, yes
fast_kruskal, GNM, 0, 16384, 8388608, 30, 798927241, yes
fast_kruskal, GNM, 1, 16384, 8388608, 40, 335697867, yes
fast_kruskal, GNM, 2, 16384, 8388608, 40, 336637350, yes
fast_kruskal, GNM, 3, 16384, 8388608, 30, 337058631, yes
i_max_filter, GNM, 0, 16384, 8388608, 30, 43435461, yes
i_max_filter, GNM, 1, 16384, 8388608, 40, 43203830, yes
i_max_filter, GNM, 2, 16384, 8388608, 40, 43214541, yes
i_max_filter, GNM, 3, 16384, 8388608, 30, 43334992, yes
parallel_i_max_filter, GNM, 0, 16384, 8388608, 30, 29436328, yes
parallel_i_max_filter, GNM, 1, 16384, 8388608, 30, 28966228, yes
parallel_i_max_filter, GNM, 2, 16384, 8388608, 30, 29146049, yes
parallel_i_max_filter, GNM, 3, 16384, 8388608, 40, 28772688, yes
jarnik_prim, GNM, 0, 16384, 8388608, 40, 108146785, yes
jarnik_prim, GNM, 1, 16384, 8388608, 40, 106088009, yes
jarnik_prim, GNM, 2, 16384, 8388608, 40, 105650329, yes
jarnik_prim, GNM, 3, 16384, 8388608, 30, 105969160, yes
fast_kruskal, GNM, 0, 16384, 16777216, 30, 1681180762, yes
fast_kruskal, GNM, 1, 16384, 16777216, 20, 681063039, yes
fast_kruskal, GNM, 2, 16384, 16777216, 20, 682113214, yes
fast_kruskal, GNM, 3, 16384, 16777216, 20, 679754880, yes
i_max_filter, GNM, 0, 16384, 16777216, 30, 71797380, yes
i_max_filter, GNM, 1, 16384, 16777216, 20, 71953183, yes
i_max_filter, GNM, 2, 16384, 16777216, 20, 71851442, yes
i_max_filter, GNM, 3, 16384, 16777216, 20, 71787121, yes
parallel_i_max_filter, GNM, 0, 16384, 16777216, 30, 47245904, yes
parallel_i_max_filter, GNM, 1, 16384, 16777216, 20, 44721897, yes
parallel_i_max_filter, GNM, 2, 16384, 16777216, 30, 44984108, yes
parallel_i_max_filter, GNM, 3, 16384, 16777216, 20, 45098138, yes
jarnik_prim, GNM, 0, 16384, 16777216, 10, 197720765, yes
jarnik_prim, GNM, 1, 16384, 16777216, 20, 198041915, yes
jarnik_prim, GNM, 2, 16384, 16777216, 30, 198334747, yes
jarnik_prim, GNM, 3, 16384, 16777216, 20, 199343330, yes
fast_kruskal, GNM, 0, 32768, 32768, 20, 2367706, yes
fast_kruskal, GNM, 1, 32768, 32768, 20, 1597113, yes
fast_kruskal, GNM, 2, 32768, 32768, 20, 1573634, yes
fast_kruskal, GNM, 3, 32768, 32768, 20, 1580883, yes
i_max_filter, GNM, 0, 32768, 32768, 10, 2992647, yes
i_max_filter, GNM, 1, 32768, 32768, 20, 3001067, yes
i_max_filter, GNM, 2, 32768, 32768, 20, 2945008, yes
i_max_filter, GNM, 3, 32768, 32768, 20, 2968046, yes
parallel_i_max_filter, GNM, 0, 32768, 32768, 20, 2958568, yes
parallel_i_max_filter, GNM, 1, 32768, 32768, 20, 3038167, yes
parallel_i_max_filter, GNM, 2, 32768, 32768, 10, 2965537, yes
parallel_i_max_filter, GNM, 3, 32768, 32768, 20, 2991927, yes
jarnik_prim, GNM, 0, 32768, 32768, 20, 2977488, yes
jarnik_prim, GNM, 1, 32768, 32768, 20, 2984207, yes
jarnik_prim, GNM, 2, 32768, 32768, 20, 3002647, yes
jarnik_prim, GNM, 3, 32768, 32768, 10, 3021338, yes
fast_kruskal, GNM, 0, 32768, 65536, 20, 3906748, yes
fast_kruskal, GNM, 1, 32768, 65536, 20, 3280278, yes
fast_kruskal, GNM, 2, 32768, 65536, 20, 3279997, yes
fast_kruskal, GNM, 3, 32768, 65536, 20, 3281688, yes
i_max_filter, GNM, 0, 32768, 65536, 20, 4733972, yes
i_max_filter, GNM, 1, 32768, 65536, 20, 4761011, yes
i_max_filter, GNM, 2, 32768, 65536, 10, 4737951, yes
i_max_filter, GNM, 3, 32768, 65536, 20, 4758222, yes
parallel_i_max_filter, GNM, 0, 32768, 65536, 20, 4752040, yes
parallel_i_max_filter, GNM, 1, 32768, 65536, 20, 4752241, yes
parallel_i_max_filter, GNM, 2, 32768, 65536, 20, 4754130, yes
parallel_i_max_filter, GNM, 3, 32768, 65536, 20, 4746050, yes
jarnik_prim, GNM, 0, 32768, 65536, 20, 4735461, yes
jarnik_prim, GNM, 1, 32768, 65536, 20, 4758251, yes
jarnik_prim, GNM, 2, 32768, 65536, 10, 4718641, yes
jarnik_prim, GNM, 3, 32768, 65536, 30, 4723071, yes
fast_kruskal, GNM, 0, 32768, 131072, 20, 5769974, yes
fast_kruskal, GNM, 1, 32768, 131072, 20, 4910183, yes
fast_kruskal, GNM, 2, 32768, 131072, 20, 5007902, yes
fast_kruskal, GNM, 3, 32768, 131072, 20, 5007292, yes
i_max_filter, GNM, 0, 32768, 131072, 20, 6392636, yes
i_max_filter, GNM, 1, 32768, 131072, 10, 6413395, yes
i_max_filter, GNM, 2, 32768, 131072, 20, 6433055, yes
i_max_filter, GNM, 3, 32768, 131072, 20, 6385856, yes
parallel_i_max_filter, GNM, 0, 32768, 131072, 20, 6434185, yes
parallel_i_max_filter, GNM, 1, 32768, 131072, 20, 6327805, yes
parallel_i_max_filter, GNM, 2, 32768, 131072, 20, 6446336, yes
parallel_i_max_filter, GNM, 3, 32768, 131072, 20, 6426685, yes
jarnik_prim, GNM, 0, 32768, 131072, 20, 6525566, yes
jarnik_prim, GNM, 1, 32768, 131072, 20, 6437666, yes
jarnik_prim, GNM, 2, 32768, 131072, 20, 6435665, yes
jarnik_prim, GNM, 3, 32768, 131072, 20, 6467375, yes
fast_kruskal, GNM, 0, 32768, 262144, 10, 12877361, yes
fast_kruskal, GNM, 1, 32768, 262144, 20, 11501748, yes
fast_kruskal, GNM, 2, 32768, 262144, 20, 11376117, yes
fast_kruskal, GNM, 3, 32768, 262144, 10, 11370387, yes
i_max_filter, GNM, 0, 32768, 262144, 20, 9005813, yes
i_max_filter, GNM, 1, 32768, 262144, 20, 8934072, yes
i_max_filter, GNM, 2, 32768, 262144, 20, 9148922, yes
i_max_filter, GNM, 3, 32768, 262144, 20, 8938252, yes
parallel_i_max_filter, GNM, 0, 32768, 262144, 20, 8947711, yes
parallel_i_max_filter, GNM, 1, 32768, 262144, 20, 8920061, yes
parallel_i_max_filter, GNM, 2, 32768, 262144, 20, 8974111, yes
parallel_i_max_filter, GNM, 3, 32768, 262144, 20, 8949831, yes
jarnik_prim, GNM, 0, 32768, 262144, 20, 8978951, yes
jarnik_prim, GNM, 1, 32768, 262144, 20, 9198872, yes
jarnik_prim, GNM, 2, 32768, 262144, 20, 9131352, yes
jarnik_prim, GNM, 3, 32768, 262144, 20, 8983992, yes
fast_kruskal, GNM, 0, 32768, 524288, 20, 21239342, yes
fast_kruskal, GNM, 1, 32768, 524288, 20, 19383397, yes
fast_kruskal, GNM, 2, 32768, 524288, 20, 19107425, yes
fast_kruskal, GNM, 3, 32768, 524288, 20, 19028795, yes
i_max_filter, GNM, 0, 32768, 524288, 20, 16880412, yes
i_max_filter, GNM, 1, 32768, 524288, 20, 16700881, yes
i_max_filter, GNM, 2, 32768, 524288, 10, 16801301, yes
i_max_filter, GNM, 3, 32768, 524288, 20, 16757760, yes
parallel_i_max_filter, GNM, 0, 32768, 524288, 20, 15170916, yes
parallel_i_max_filter, GNM, 1, 32768, 524288, 30, 15348217, yes
parallel_i_max_filter, GNM, 2, 32768, 524288, 30, 15189256, yes
parallel_i_max_filter, GNM, 3, 32768, 524288, 30, 14933416, yes
jarnik_prim, GNM, 0, 32768, 524288, 30, 15685147, yes
jarnik_prim, GNM, 1, 32768, 524288, 30, 15600828, yes
jarnik_prim, GNM, 2, 32768, 524288, 30, 15536528, yes
jarnik_prim, GNM, 3, 32768, 524288, 20, 15964368, yes
fast_kruskal, GNM, 0, 32768, 1048576, 30, 40919838, yes
fast_kruskal, GNM, 1, 32768, 1048576, 20, 40313437, yes
fast_kruskal, GNM, 2, 32768, 1048576, 30, 40398787, yes
fast_kruskal, GNM, 3, 32768, 1048576, 30, 40056446, yes
i_max_filter, GNM, 0, 32768, 1048576, 30, 21493291, yes
i_max_filter, GNM, 1, 32768, 1048576, 40, 21428382, yes
i_max_filter, GNM, 2, 32768, 1048576, 20, 21526612, yes
i_max_filter, GNM, 3, 32768, 1048576, 30, 21413571, yes
parallel_i_max_filter, GNM, 0, 32768, 1048576, 20, 18768736, yes
parallel_i_max_filter, GNM, 1, 32768, 1048576, 20, 18699825, yes
parallel_i_max_filter, GNM, 2, 32768, 1048576, 20, 18654635, yes
parallel_i_max_filter, GNM, 3, 32768, 1048576, 60, 19051965, yes
jarnik_prim, GNM, 0, 32768, 1048576, 80, 23266846, yes
jarnik_prim, GNM, 1, 32768, 1048576, 60, 24931090, yes
jarnik_prim, GNM, 2, 32768, 1048576, 30, 24476340, yes
jarnik_prim, GNM, 3, 32768, 1048576, 20, 24636740, yes
fast_kruskal, GNM, 0, 32768, 2097152, 30, 83351082, yes
fast_kruskal, GNM, 1, 32768, 2097152, 30, 83254051, yes
fast_kruskal, GNM, 2, 32768, 2097152, 80, 83182391, yes
fast_kruskal, GNM, 3, 32768, 2097152, 20, 83237280, yes
i_max_filter, GNM, 0, 32768, 2097152, 80, 30151593, yes
i_max_filter, GNM, 1, 32768, 2097152, 420, 30084073, yes
i_max_filter, GNM, 2, 32768, 2097152, 80, 30347863, yes
i_max_filter, GNM, 3, 32768, 2097152, 30, 31639166, yes
parallel_i_max_filter, GNM, 0, 32768, 2097152, 30, 25514072, yes
parallel_i_max_filter, GNM, 1, 32768, 2097152, 30, 25745963, yes
parallel_i_max_filter, GNM, 2, 32768, 2097152, 30, 25958744, yes
parallel_i_max_filter, GNM, 3, 32768, 2097152, 30, 25759923, yes
jarnik_prim, GNM, 0, 32768, 2097152, 40, 36852449, yes
jarnik_prim, GNM, 1, 32768, 2097152, 30, 37147990, yes
jarnik_prim, GNM, 2, 32768, 2097152, 30, 37354150, yes
jarnik_prim, GNM, 3, 32768, 2097152, 30, 36742689, yes
fast_kruskal, GNM, 0, 32768, 4194304, 40, 361003644, yes
fast_kruskal, GNM, 1, 32768, 4194304, 30, 164186918, yes
fast_kruskal, GNM, 2, 32768, 4194304, 90, 163722888, yes
fast_kruskal, GNM, 3, 32768, 4194304, 20, 163856647, yes
i_max_filter, GNM, 0, 32768, 4194304, 20, 41005179, yes
i_max_filter, GNM, 1, 32768, 4194304, 20, 41305220, yes
i_max_filter, GNM, 2, 32768, 4194304, 10, 41124561, yes
i_max_filter, GNM, 3, 32768, 4194304, 20, 41092489, yes
parallel_i_max_filter, GNM, 0, 32768, 4194304, 20, 31570696, yes
parallel_i_max_filter, GNM, 1, 32768, 4194304, 20, 31552706, yes
parallel_i_max_filter, GNM, 2, 32768, 4194304, 20, 31628867, yes
parallel_i_max_filter, GNM, 3, 32768, 4194304, 20, 31715057, yes
jarnik_prim, GNM, 0, 32768, 4194304, 20, 65521920, yes
jarnik_prim, GNM, 1, 32768, 4194304, 20, 65518010, yes
jarnik_prim, GNM, 2, 32768, 4194304, 20, 65475589, yes
jarnik_prim, GNM, 3, 32768, 4194304, 20, 65565659, yes
fast_kruskal, GNM, 0, 32768, 8388608, 30, 802697087, yes
fast_kruskal, GNM, 1, 32768, 8388608, 20, 331375358, yes
fast_kruskal, GNM, 2, 32768, 8388608, 20, 332747513, yes
fast_kruskal, GNM, 3, 32768, 8388608, 20, 333297644, yes
i_max_filter, GNM, 0, 32768, 8388608, 30, 63011194, yes
i_max_filter, GNM, 1, 32768, 8388608, 30, 63046664, yes
i_max_filter, GNM, 2, 32768, 8388608, 20, 62839014, yes
i_max_filter, GNM, 3, 32768, 8388608, 20, 62847575, yes
parallel_i_max_filter, GNM, 0, 32768, 8388608, 20, 42689335, yes
parallel_i_max_filter, GNM, 1, 32768, 8388608, 30, 42919836, yes
parallel_i_max_filter, GNM, 2, 32768, 8388608, 20, 42780513, yes
parallel_i_max_filter, GNM, 3, 32768, 8388608, 30, 42775664, yes
jarnik_prim, GNM, 0, 32768, 8388608, 30, 115969354, yes
jarnik_prim, GNM, 1, 32768, 8388608, 20, 115967674, yes
jarnik_prim, GNM, 2, 32768, 8388608, 30, 116380826, yes
jarnik_prim, GNM, 3, 32768, 8388608, 20, 117872139, yes
fast_kruskal, GNM, 0, 32768, 16777216, 30, 1698419664, yes
fast_kruskal, GNM, 1, 32768, 16777216, 30, 674135037, yes
fast_kruskal, GNM, 2, 32768, 16777216, 20, 674423719, yes
fast_kruskal, GNM, 3, 32768, 16777216, 30, 671340154, yes
i_max_filter, GNM, 0, 32768, 16777216, 30, 97995363, yes
i_max_filter, GNM, 1, 32768, 16777216, 20, 98169104, yes
i_max_filter, GNM, 2, 32768, 16777216, 20, 97812573, yes
i_max_filter, GNM, 3, 32768, 16777216, 20, 97820783, yes
parallel_i_max_filter, GNM, 0, 32768, 16777216, 30, 64633500, yes
parallel_i_max_filter, GNM, 1, 32768, 16777216, 20, 63629168, yes
parallel_i_max_filter, GNM, 2, 32768, 16777216, 30, 64324471, yes
parallel_i_max_filter, GNM, 3, 32768, 16777216, 20, 64141109, yes
jarnik_prim, GNM, 0, 32768, 16777216, 40, 216362309, yes
jarnik_prim, GNM, 1, 32768, 16777216, 30, 217615763, yes
jarnik_prim, GNM, 2, 32768, 16777216, 30, 216200589, yes
jarnik_prim, GNM, 3, 32768, 16777216, 20, 216400750, yes
fast_kruskal, GNM, 0, 32768, 33554432, 20, 3540803532, yes
fast_kruskal, GNM, 1, 32768, 33554432, 30, 1394420273, yes
fast_kruskal, GNM, 2, 32768, 33554432, 30, 1393638909, yes
fast_kruskal, GNM, 3, 32768, 33554432, 30, 1391953911, yes
i_max_filter, GNM, 0, 32768, 33554432, 20, 159943197, yes
i_max_filter, GNM, 1, 32768, 33554432, 30, 159716857, yes
i_max_filter, GNM, 2, 32768, 33554432, 30, 159310227, yes
i_max_filter, GNM, 3, 32768, 33554432, 30, 159729108, yes
parallel_i_max_filter, GNM, 0, 32768, 33554432, 20, 96359528, yes
parallel_i_max_filter, GNM, 1, 32768, 33554432, 30, 96745918, yes
parallel_i_max_filter, GNM, 2, 32768, 33554432, 20, 98191271, yes
parallel_i_max_filter, GNM, 3, 32768, 33554432, 20, 97715860, yes
jarnik_prim, GNM, 0, 32768, 33554432, 30, 413891983, yes
jarnik_prim, GNM, 1, 32768, 33554432, 30, 413876724, yes
jarnik_prim, GNM, 2, 32768, 33554432, 20, 413304864, yes
jarnik_prim, GNM, 3, 32768, 33554432, 30, 413999378, yes
fast_kruskal, GNM, 0, 65536, 65536, 30, 4690472, yes
fast_kruskal, GNM, 1, 65536, 65536, 20, 3341489, yes
fast_kruskal, GNM, 2, 65536, 65536, 20, 3357308, yes
fast_kruskal, GNM, 3, 65536, 65536, 20, 3354280, yes
i_max_filter, GNM, 0, 65536, 65536, 10, 6213886, yes
i_max_filter, GNM, 1, 65536, 65536, 20, 6190546, yes
i_max_filter, GNM, 2, 65536, 65536, 20, 6201376, yes
i_max_filter, GNM, 3, 65536, 65536, 30, 6301527, yes
parallel_i_max_filter, GNM, 0, 65536, 65536, 20, 6204726, yes
parallel_i_max_filter, GNM, 1, 65536, 65536, 20, 6192427, yes
parallel_i_max_filter, GNM, 2, 65536, 65536, 20, 6207666, yes
parallel_i_max_filter, GNM, 3, 65536, 65536, 20, 6190567, yes
jarnik_prim, GNM, 0, 65536, 65536, 20, 6175265, yes
jarnik_prim, GNM, 1, 65536, 65536, 20, 6153056, yes
jarnik_prim, GNM, 2, 65536, 65536, 10, 6152835, yes
jarnik_prim, GNM, 3, 65536, 65536, 20, 6172976, yes
fast_kruskal, GNM, 0, 65536, 131072, 20, 7338189, yes
fast_kruskal, GNM, 1, 65536, 131072, 20, 6796427, yes
fast_kruskal, GNM, 2, 65536, 131072, 10, 6780547, yes
fast_kruskal, GNM, 3, 65536, 131072, 20, 6878908, yes
i_max_filter, GNM, 0, 65536, 131072, 20, 10242877, yes
i_max_filter, GNM, 1, 65536, 131072, 20, 10104457, yes
i_max_filter, GNM, 2, 65536, 131072, 20, 10098737, yes
i_max_filter, GNM, 3, 65536, 131072, 20, 10297617, yes
parallel_i_max_filter, GNM, 0, 65536, 131072, 20, 10132086, yes
parallel_i_max_filter, GNM, 1, 65536, 131072, 20, 10143466, yes
parallel_i_max_filter, GNM, 2, 65536, 131072, 20, 10118656, yes
parallel_i_max_filter, GNM, 3, 65536, 131072, 20, 10111755, yes
jarnik_prim, GNM, 0, 65536, 131072, 20, 10125236, yes
jarnik_prim, GNM, 1, 65536, 131072, 20, 10145916, yes
jarnik_prim, GNM, 2, 65536, 131072, 20, 10064897, yes
jarnik_prim, GNM, 3, 65536, 131072, 20, 10110037, yes
fast_kruskal, GNM, 0, 65536, 262144, 20, 13463065, yes
fast_kruskal, GNM, 1, 65536, 262144, 20, 12470862, yes
fast_kruskal, GNM, 2, 65536, 262144, 20, 12483251, yes
fast_kruskal, GNM, 3, 65536, 262144, 10, 12492762, yes
i_max_filter, GNM, 0, 65536, 262144, 20, 14225096, yes
i_max_filter, GNM, 1, 65536, 262144, 30, 14391928, yes
i_max_filter, GNM, 2, 65536, 262144, 20, 14362856, yes
i_max_filter, GNM, 3, 65536, 262144, 20, 14331288, yes
parallel_i_max_filter, GNM, 0, 65536, 262144, 20, 14370627, yes
parallel_i_max_filter, GNM, 1, 65536, 262144, 20, 14516678, yes
parallel_i_max_filter, GNM, 2, 65536, 262144, 10, 14488168, yes
parallel_i_max_filter, GNM, 3, 65536, 262144, 20, 14358056, yes
jarnik_prim, GNM, 0, 65536, 262144, 10, 14257638, yes
