contender, input_graph, iteration, num_vertices, num_edges, factory_time_ns, execution_time_ns, result_correct
parallel_i_max_filter, GNM, 0, 65536, 262144, 40, 14777143, yes
parallel_i_max_filter, GNM, 1, 65536, 262144, 30, 14848423, yes
parallel_i_max_filter, GNM, 2, 65536, 262144, 40, 14914634, yes
parallel_i_max_filter, GNM, 3, 65536, 262144, 50, 15061506, yes
jarnik_prim, GNM, 0, 65536, 262144, 40, 14830061, yes
jarnik_prim, GNM, 1, 65536, 262144, 40, 14995794, yes
jarnik_prim, GNM, 2, 65536, 262144, 30, 15010684, yes
jarnik_prim, GNM, 3, 65536, 262144, 40, 14953453, yes
fast_kruskal, GNM, 0, 65536, 524288, 40, 37379865, yes
fast_kruskal, GNM, 1, 65536, 524288, 30, 34759925, yes
fast_kruskal, GNM, 2, 65536, 524288, 30, 34456361, yes
fast_kruskal, GNM, 3, 65536, 524288, 30, 34489921, yes
i_max_filter, GNM, 0, 65536, 524288, 30, 21573600, yes
i_max_filter, GNM, 1, 65536, 524288, 30, 21534881, yes
i_max_filter, GNM, 2, 65536, 524288, 40, 21341739, yes
i_max_filter, GNM, 3, 65536, 524288, 30, 21536909, yes
parallel_i_max_filter, GNM, 0, 65536, 524288, 30, 21330219, yes
parallel_i_max_filter, GNM, 1, 65536, 524288, 30, 21666013, yes
parallel_i_max_filter, GNM, 2, 65536, 524288, 30, 21488779, yes
parallel_i_max_filter, GNM, 3, 65536, 524288, 30, 21640751, yes
jarnik_prim, GNM, 0, 65536, 524288, 40, 21523131, yes
jarnik_prim, GNM, 1, 65536, 524288, 30, 21681073, yes
jarnik_prim, GNM, 2, 65536, 524288, 30, 21467920, yes
jarnik_prim, GNM, 3, 65536, 524288, 40, 21384618, yes
fast_kruskal, GNM, 0, 65536, 1048576, 30, 63579819, yes
fast_kruskal, GNM, 1, 65536, 1048576, 30, 63056902, yes
fast_kruskal, GNM, 2, 65536, 1048576, 20, 63084054, yes
fast_kruskal, GNM, 3, 65536, 1048576, 20, 63071584, yes
i_max_filter, GNM, 0, 65536, 1048576, 30, 36921849, yes
i_max_filter, GNM, 1, 65536, 1048576, 20, 37039581, yes
i_max_filter, GNM, 2, 65536, 1048576, 30, 37060471, yes
i_max_filter, GNM, 3, 65536, 1048576, 30, 36741937, yes
parallel_i_max_filter, GNM, 0, 65536, 1048576, 20, 32990002, yes
parallel_i_max_filter, GNM, 1, 65536, 1048576, 20, 33032325, yes
parallel_i_max_filter, GNM, 2, 65536, 1048576, 30, 33100775, yes
parallel_i_max_filter, GNM, 3, 65536, 1048576, 40, 33666151, yes
jarnik_prim, GNM, 0, 65536, 1048576, 30, 34393930, yes
jarnik_prim, GNM, 1, 65536, 1048576, 20, 34345980, yes
jarnik_prim, GNM, 2, 65536, 1048576, 30, 35063947, yes
jarnik_prim, GNM, 3, 65536, 1048576, 20, 35180348, yes
fast_kruskal, GNM, 0, 65536, 2097152, 40, 131300224, yes
fast_kruskal, GNM, 1, 65536, 2097152, 30, 130468865, yes
fast_kruskal, GNM, 2, 65536, 2097152, 30, 130557896, yes
fast_kruskal, GNM, 3, 65536, 2097152, 20, 130394994, yes
i_max_filter, GNM, 0, 65536, 2097152, 30, 47670652, yes
i_max_filter, GNM, 1, 65536, 2097152, 20, 47844426, yes
i_max_filter, GNM, 2, 65536, 2097152, 20, 48614245, yes
i_max_filter, GNM, 3, 65536, 2097152, 30, 47974076, yes
parallel_i_max_filter, GNM, 0, 65536, 2097152, 20, 41302690, yes
parallel_i_max_filter, GNM, 1, 65536, 2097152, 40, 41990368, yes
parallel_i_max_filter, GNM, 2, 65536, 2097152, 30, 41628093, yes
parallel_i_max_filter, GNM, 3, 65536, 2097152, 40, 42130799, yes
jarnik_prim, GNM, 0, 65536, 2097152, 40, 51716641, yes
jarnik_prim, GNM, 1, 65536, 2097152, 30, 51799621, yes
jarnik_prim, GNM, 2, 65536, 2097152, 40, 51524167, yes
jarnik_prim, GNM, 3, 65536, 2097152, 30, 51306155, yes
fast_kruskal, GNM, 0, 65536, 4194304, 30, 469735965, yes
fast_kruskal, GNM, 1, 65536, 4194304, 30, 268316179, yes
fast_kruskal, GNM, 2, 65536, 4194304, 20, 268173804, yes
fast_kruskal, GNM, 3, 65536, 4194304, 30, 268590920, yes
i_max_filter, GNM, 0, 65536, 4194304, 30, 68443393, yes
i_max_filter, GNM, 1, 65536, 4194304, 30, 68754695, yes
i_max_filter, GNM, 2, 65536, 4194304, 20, 68453923, yes
i_max_filter, GNM, 3, 65536, 4194304, 30, 68752857, yes
parallel_i_max_filter, GNM, 0, 65536, 4194304, 20, 55501681, yes
parallel_i_max_filter, GNM, 1, 65536, 4194304, 30, 55790466, yes
parallel_i_max_filter, GNM, 2, 65536, 4194304, 20, 55569373, yes
parallel_i_max_filter, GNM, 3, 65536, 4194304, 30, 55134799, yes
jarnik_prim, GNM, 0, 65536, 4194304, 30, 82884389, yes
jarnik_prim, GNM, 1, 65536, 4194304, 30, 82596566, yes
jarnik_prim, GNM, 2, 65536, 4194304, 30, 82877319, yes
jarnik_prim, GNM, 3, 65536, 4194304, 40, 82377753, yes
fast_kruskal, GNM, 0, 65536, 8388608, 40, 1029291257, yes
fast_kruskal, GNM, 1, 65536, 8388608, 30, 547105157, yes
fast_kruskal, GNM, 2, 65536, 8388608, 30, 547139745, yes
fast_kruskal, GNM, 3, 65536, 8388608, 30, 546836929, yes
i_max_filter, GNM, 0, 65536, 8388608, 20, 100395289, yes
i_max_filter, GNM, 1, 65536, 8388608, 40, 100139614, yes
i_max_filter, GNM, 2, 65536, 8388608, 30, 99210824, yes
i_max_filter, GNM, 3, 65536, 8388608, 40, 100306247, yes
parallel_i_max_filter, GNM, 0, 65536, 8388608, 30, 72511555, yes
parallel_i_max_filter, GNM, 1, 65536, 8388608, 30, 74697581, yes
parallel_i_max_filter, GNM, 2, 65536, 8388608, 30, 74525519, yes
parallel_i_max_filter, GNM, 3, 65536, 8388608, 30, 72700346, yes
jarnik_prim, GNM, 0, 65536, 8388608, 30, 135076046, yes
jarnik_prim, GNM, 1, 65536, 8388608, 20, 135109285, yes
jarnik_prim, GNM, 2, 65536, 8388608, 20, 135426529, yes
jarnik_prim, GNM, 3, 65536, 8388608, 10, 135498730, yes
fast_kruskal, GNM, 0, 65536, 16777216, 40, 2211160273, yes
fast_kruskal, GNM, 1, 65536, 16777216, 20, 1173933864, yes
fast_kruskal, GNM, 2, 65536, 16777216, 20, 1179013373, yes
fast_kruskal, GNM, 3, 65536, 16777216, 30, 1162818989, yes
i_max_filter, GNM, 0, 65536, 16777216, 20, 149216268, yes
i_max_filter, GNM, 1, 65536, 16777216, 20, 149491979, yes
i_max_filter, GNM, 2, 65536, 16777216, 30, 149452918, yes
i_max_filter, GNM, 3, 65536, 16777216, 30, 148995082, yes
parallel_i_max_filter, GNM, 0, 65536, 16777216, 30, 101009894, yes
parallel_i_max_filter, GNM, 1, 65536, 16777216, 30, 101254526, yes
parallel_i_max_filter, GNM, 2, 65536, 16777216, 30, 101056823, yes
parallel_i_max_filter, GNM, 3, 65536, 16777216, 20, 101518719, yes
jarnik_prim, GNM, 0, 65536, 16777216, 30, 239722364, yes
jarnik_prim, GNM, 1, 65536, 16777216, 40, 240743624, yes
jarnik_prim, GNM, 2, 65536, 16777216, 40, 239612290, yes
jarnik_prim, GNM, 3, 65536, 16777216, 30, 240033475, yes
fast_kruskal, GNM, 0, 65536, 33554432, 30, 4538738430, yes
fast_kruskal, GNM, 1, 65536, 33554432, 30, 2356859878, yes
fast_kruskal, GNM, 2, 65536, 33554432, 30, 2401703020, yes
fast_kruskal, GNM, 3, 65536, 33554432, 30, 2363811080, yes
i_max_filter, GNM, 0, 65536, 33554432, 20, 237140282, yes
i_max_filter, GNM, 1, 65536, 33554432, 40, 236296190, yes
i_max_filter, GNM, 2, 65536, 33554432, 30, 237011046, yes
i_max_filter, GNM, 3, 65536, 33554432, 30, 237707303, yes
parallel_i_max_filter, GNM, 0, 65536, 33554432, 30, 149896914, yes
parallel_i_max_filter, GNM, 1, 65536, 33554432, 30, 150156636, yes
parallel_i_max_filter, GNM, 2, 65536, 33554432, 20, 149600548, yes
parallel_i_max_filter, GNM, 3, 65536, 33554432, 30, 148673268, yes
jarnik_prim, GNM, 0, 65536, 33554432, 30, 445340510, yes
jarnik_prim, GNM, 1, 65536, 33554432, 40, 445511989, yes
jarnik_prim, GNM, 2, 65536, 33554432, 40, 445183413, yes
jarnik_prim, GNM, 3, 65536, 33554432, 40, 446999008, yes
fast_kruskal, GNM, 0, 65536, 67108864, 40, 9385652780, yes
fast_kruskal, GNM, 1, 65536, 67108864, 40, 4929342614, yes
fast_kruskal, GNM, 2, 65536, 67108864, 40, 4874823005, yes
fast_kruskal, GNM, 3, 65536, 67108864, 40, 4877686632, yes
i_max_filter, GNM, 0, 65536, 67108864, 30, 384723536, yes
i_max_filter, GNM, 1, 65536, 67108864, 30, 385261188, yes
i_max_filter, GNM, 2, 65536, 67108864, 30, 411255377, yes
i_max_filter, GNM, 3, 65536, 67108864, 30, 383854073, yes
parallel_i_max_filter, GNM, 0, 65536, 67108864, 40, 223183784, yes
parallel_i_max_filter, GNM, 1, 65536, 67108864, 30, 222487685, yes
parallel_i_max_filter, GNM, 2, 65536, 67108864, 30, 222743745, yes
parallel_i_max_filter, GNM, 3, 65536, 67108864, 30, 221785542, yes
jarnik_prim, GNM, 0, 65536, 67108864, 30, 852620924, yes
jarnik_prim, GNM, 1, 65536, 67108864, 40, 851083327, yes
jarnik_prim, GNM, 2, 65536, 67108864, 40, 849806512, yes
jarnik_prim, GNM, 3, 65536, 67108864, 40, 851910936, yes
fast_kruskal, GNM, 0, 131072, 131072, 30, 11916549, yes
fast_kruskal, GNM, 1, 131072, 131072, 20, 9690065, yes
fast_kruskal, GNM, 2, 131072, 131072, 20, 9687395, yes
fast_kruskal, GNM, 3, 131072, 131072, 20, 9709725, yes
i_max_filter, GNM, 0, 131072, 131072, 20, 13314634, yes
i_max_filter, GNM, 1, 131072, 131072, 20, 13248404, yes
i_max_filter, GNM, 2, 131072, 131072, 20, 13199642, yes
i_max_filter, GNM, 3, 131072, 131072, 10, 13343754, yes
parallel_i_max_filter, GNM, 0, 131072, 131072, 20, 13296763, yes
parallel_i_max_filter, GNM, 1, 131072, 131072, 20, 13260223, yes
parallel_i_max_filter, GNM, 2, 131072, 131072, 20, 13243563, yes
parallel_i_max_filter, GNM, 3, 131072, 131072, 40, 13379504, yes
jarnik_prim, GNM, 0, 131072, 131072, 20, 13258903, yes
jarnik_prim, GNM, 1, 131072, 131072, 20, 13167692, yes
jarnik_prim, GNM, 2, 131072, 131072, 20, 13211233, yes
jarnik_prim, GNM, 3, 131072, 131072, 20, 13278994, yes
fast_kruskal, GNM, 0, 131072, 262144, 20, 19635803, yes
fast_kruskal, GNM, 1, 131072, 262144, 20, 18785094, yes
fast_kruskal, GNM, 2, 131072, 262144, 20, 18808874, yes
fast_kruskal, GNM, 3, 131072, 262144, 20, 18825223, yes
i_max_filter, GNM, 0, 131072, 262144, 20, 22558954, yes
i_max_filter, GNM, 1, 131072, 262144, 30, 22392473, yes
i_max_filter, GNM, 2, 131072, 262144, 20, 22402072, yes
i_max_filter, GNM, 3, 131072, 262144, 20, 22279440, yes
parallel_i_max_filter, GNM, 0, 131072, 262144, 20, 22286181, yes
parallel_i_max_filter, GNM, 1, 131072, 262144, 20, 22342252, yes
parallel_i_max_filter, GNM, 2, 131072, 262144, 20, 22340682, yes
parallel_i_max_filter, GNM, 3, 131072, 262144, 20, 22319252, yes
jarnik_prim, GNM, 0, 131072, 262144, 20, 22495463, yes
jarnik_prim, GNM, 1, 131072, 262144, 20, 22243070, yes
jarnik_prim, GNM, 2, 131072, 262144, 20, 22172911, yes
jarnik_prim, GNM, 3, 131072, 262144, 20, 22310761, yes
fast_kruskal, GNM, 0, 131072, 524288, 10, 34433513, yes
fast_kruskal, GNM, 1, 131072, 524288, 20, 32662143, yes
fast_kruskal, GNM, 2, 131072, 524288, 20, 32627803, yes
fast_kruskal, GNM, 3, 131072, 524288, 10, 32667353, yes
i_max_filter, GNM, 0, 131072, 524288, 10, 34790416, yes
i_max_filter, GNM, 1, 131072, 524288, 20, 34816786, yes
i_max_filter, GNM, 2, 131072, 524288, 20, 34292570, yes
i_max_filter, GNM, 3, 131072, 524288, 20, 34416013, yes
parallel_i_max_filter, GNM, 0, 131072, 524288, 20, 34266500, yes
parallel_i_max_filter, GNM, 1, 131072, 524288, 20, 34320330, yes
parallel_i_max_filter, GNM, 2, 131072, 524288, 20, 34507903, yes
parallel_i_max_filter, GNM, 3, 131072, 524288, 20, 34656855, yes
jarnik_prim, GNM, 0, 131072, 524288, 20, 34208280, yes
jarnik_prim, GNM, 1, 131072, 524288, 20, 34378212, yes
jarnik_prim, GNM, 2, 131072, 524288, 10, 34584133, yes
jarnik_prim, GNM, 3, 131072, 524288, 20, 34322872, yes
fast_kruskal, GNM, 0, 131072, 1048576, 40, 65859173, yes
fast_kruskal, GNM, 1, 131072, 1048576, 20, 65580369, yes
fast_kruskal, GNM, 2, 131072, 1048576, 30, 65385816, yes
fast_kruskal, GNM, 3, 131072, 1048576, 20, 65409947, yes
i_max_filter, GNM, 0, 131072, 1048576, 20, 48977319, yes
i_max_filter, GNM, 1, 131072, 1048576, 20, 48909399, yes
i_max_filter, GNM, 2, 131072, 1048576, 20, 48876788, yes
i_max_filter, GNM, 3, 131072, 1048576, 20, 49768117, yes
parallel_i_max_filter, GNM, 0, 131072, 1048576, 20, 48437182, yes
parallel_i_max_filter, GNM, 1, 131072, 1048576, 20, 49519875, yes
parallel_i_max_filter, GNM, 2, 131072, 1048576, 20, 48983049, yes
parallel_i_max_filter, GNM, 3, 131072, 1048576, 20, 49262932, yes
jarnik_prim, GNM, 0, 131072, 1048576, 10, 49220432, yes
jarnik_prim, GNM, 1, 131072, 1048576, 20, 49671617, yes
jarnik_prim, GNM, 2, 131072, 1048576, 20, 49303762, yes
jarnik_prim, GNM, 3, 131072, 1048576, 20, 49165160, yes
fast_kruskal, GNM, 0, 131072, 2097152, 30, 133342129, yes
fast_kruskal, GNM, 1, 131072, 2097152, 20, 132535920, yes
fast_kruskal, GNM, 2, 131072, 2097152, 20, 132863564, yes
fast_kruskal, GNM, 3, 131072, 2097152, 30, 132549071, yes
i_max_filter, GNM, 0, 131072, 2097152, 20, 80780452, yes
i_max_filter, GNM, 1, 131072, 2097152, 20, 81746472, yes
i_max_filter, GNM, 2, 131072, 2097152, 20, 81320028, yes
i_max_filter, GNM, 3, 131072, 2097152, 20, 81926104, yes
parallel_i_max_filter, GNM, 0, 131072, 2097152, 20, 72643514, yes
parallel_i_max_filter, GNM, 1, 131072, 2097152, 20, 72729215, yes
parallel_i_max_filter, GNM, 2, 131072, 2097152, 20, 72538752, yes
parallel_i_max_filter, GNM, 3, 131072, 2097152, 20, 72006307, yes
jarnik_prim, GNM, 0, 131072, 2097152, 20, 76099890, yes
jarnik_prim, GNM, 1, 131072, 2097152, 20, 74700985, yes
jarnik_prim, GNM, 2, 131072, 2097152, 20, 75139340, yes
jarnik_prim, GNM, 3, 131072, 2097152, 10, 74239860, yes
fast_kruskal, GNM, 0, 131072, 4194304, 30, 469637363, yes
fast_kruskal, GNM, 1, 131072, 4194304, 30, 274845463, yes
fast_kruskal, GNM, 2, 131072, 4194304, 20, 275354348, yes
fast_kruskal, GNM, 3, 131072, 4194304, 30, 269716147, yes
i_max_filter, GNM, 0, 131072, 4194304, 20, 113321143, yes
i_max_filter, GNM, 1, 131072, 4194304, 20, 112649454, yes
i_max_filter, GNM, 2, 131072, 4194304, 20, 114529145, yes
i_max_filter, GNM, 3, 131072, 4194304, 20, 112665074, yes
parallel_i_max_filter, GNM, 0, 131072, 4194304, 40, 95344106, yes
parallel_i_max_filter, GNM, 1, 131072, 4194304, 20, 94596460, yes
parallel_i_max_filter, GNM, 2, 131072, 4194304, 20, 95844073, yes
parallel_i_max_filter, GNM, 3, 131072, 4194304, 30, 96020704, yes
jarnik_prim, GNM, 0, 131072, 4194304, 30, 110405659, yes
jarnik_prim, GNM, 1, 131072, 4194304, 40, 110530760, yes
jarnik_prim, GNM, 2, 131072, 4194304, 30, 111670162, yes
jarnik_prim, GNM, 3, 131072, 4194304, 30, 110388538, yes
fast_kruskal, GNM, 0, 131072, 8388608, 40, 1033400835, yes
fast_kruskal, GNM, 1, 131072, 8388608, 30, 559873740, yes
fast_kruskal, GNM, 2, 131072, 8388608, 20, 558713996, yes
fast_kruskal, GNM, 3, 131072, 8388608, 30, 558147779, yes
i_max_filter, GNM, 0, 131072, 8388608, 20, 154803033, yes
i_max_filter, GNM, 1, 131072, 8388608, 30, 155311180, yes
i_max_filter, GNM, 2, 131072, 8388608, 30, 154625683, yes
i_max_filter, GNM, 3, 131072, 8388608, 30, 155241217, yes
parallel_i_max_filter, GNM, 0, 131072, 8388608, 20, 120784248, yes
parallel_i_max_filter, GNM, 1, 131072, 8388608, 30, 121039610, yes
parallel_i_max_filter, GNM, 2, 131072, 8388608, 40, 121569716, yes
parallel_i_max_filter, GNM, 3, 131072, 8388608, 30, 121567405, yes
jarnik_prim, GNM, 0, 131072, 8388608, 30, 167019593, yes
jarnik_prim, GNM, 1, 131072, 8388608, 20, 166847381, yes
jarnik_prim, GNM, 2, 131072, 8388608, 30, 167131623, yes
jarnik_prim, GNM, 3, 131072, 8388608, 20, 166501357, yes
fast_kruskal, GNM, 0, 131072, 16777216, 40, 2189628028, yes
fast_kruskal, GNM, 1, 131072, 16777216, 40, 1155053582, yes
fast_kruskal, GNM, 2, 131072, 16777216, 30, 1156944898, yes
fast_kruskal, GNM, 3, 131072, 16777216, 30, 1154569197, yes
i_max_filter, GNM, 0, 131072, 16777216, 20, 225570280, yes
i_max_filter, GNM, 1, 131072, 16777216, 20, 223931134, yes
i_max_filter, GNM, 2, 131072, 16777216, 30, 225047325, yes
i_max_filter, GNM, 3, 131072, 16777216, 30, 223827921, yes
parallel_i_max_filter, GNM, 0, 131072, 16777216, 30, 161667097, yes
parallel_i_max_filter, GNM, 1, 131072, 16777216, 30, 161758958, yes
parallel_i_max_filter, GNM, 2, 131072, 16777216, 40, 162244552, yes
parallel_i_max_filter, GNM, 3, 131072, 16777216, 30, 161219181, yes
jarnik_prim, GNM, 0, 131072, 16777216, 40, 273617019, yes
jarnik_prim, GNM, 1, 131072, 16777216, 30, 274163974, yes
jarnik_prim, GNM, 2, 131072, 16777216, 30, 275212615, yes
jarnik_prim, GNM, 3, 131072, 16777216, 30, 273347826, yes
fast_kruskal, GNM, 0, 131072, 33554432, 40, 4563968128, yes
fast_kruskal, GNM, 1, 131072, 33554432, 30, 2399208243, yes
fast_kruskal, GNM, 2, 131072, 33554432, 30, 2381052360, yes
fast_kruskal, GNM, 3, 131072, 33554432, 30, 2400129314, yes
i_max_filter, GNM, 0, 131072, 33554432, 30, 329193609, yes
i_max_filter, GNM, 1, 131072, 33554432, 30, 328095246, yes
i_max_filter, GNM, 2, 131072, 33554432, 30, 327204353, yes
i_max_filter, GNM, 3, 131072, 33554432, 20, 327781000, yes
parallel_i_max_filter, GNM, 0, 131072, 33554432, 30, 218021039, yes
parallel_i_max_filter, GNM, 1, 131072, 33554432, 40, 217990519, yes
parallel_i_max_filter, GNM, 2, 131072, 33554432, 40, 218712495, yes
parallel_i_max_filter, GNM, 3, 131072, 33554432, 30, 219411581, yes
jarnik_prim, GNM, 0, 131072, 33554432, 40, 485927338, yes
jarnik_prim, GNM, 1, 131072, 33554432, 30, 487605734, yes
jarnik_prim, GNM, 2, 131072, 33554432, 30, 486429448, yes
jarnik_prim, GNM, 3, 131072, 33554432, 30, 486534546, yes
fast_kruskal, GNM, 0, 131072, 67108864, 30, 9434762387, yes
fast_kruskal, GNM, 1, 131072, 67108864, 30, 4946182061, yes
fast_kruskal, GNM, 2, 131072, 67108864, 30, 4981588959, yes
fast_kruskal, GNM, 3, 131072, 67108864, 40, 4907292167, yes
i_max_filter, GNM, 0, 131072, 67108864, 40, 506251264, yes
i_max_filter, GNM, 1, 131072, 67108864, 40, 505262150, yes
i_max_filter, GNM, 2, 131072, 67108864, 40, 505639250, yes
i_max_filter, GNM, 3, 131072, 67108864, 40, 507887062, yes
parallel_i_max_filter, GNM, 0, 131072, 67108864, 30, 307896618, yes
parallel_i_max_filter, GNM, 1, 131072, 67108864, 40, 310317131, yes
parallel_i_max_filter, GNM, 2, 131072, 67108864, 40, 310422941, yes
parallel_i_max_filter, GNM, 3, 131072, 67108864, 40, 307599888, yes
jarnik_prim, GNM, 0, 131072, 67108864, 30, 908073485, yes
jarnik_prim, GNM, 1, 131072, 67108864, 30, 911689547, yes
jarnik_prim, GNM, 2, 131072, 67108864, 40, 911534059, yes
jarnik_prim, GNM, 3, 131072, 67108864, 40, 908623862, yes
fast_kruskal, GNM, 0, 131072, 134217728, 30, 19470715362, yes
fast_kruskal, GNM, 1, 131072, 134217728, 40, 10205917493, yes
fast_kruskal, GNM, 2, 131072, 134217728, 30, 10164051342, yes
fast_kruskal, GNM, 3, 131072, 134217728, 30, 10149111624, yes
i_max_filter, GNM, 0, 131072, 134217728, 40, 852502476, yes
i_max_filter, GNM, 1, 131072, 134217728, 40, 905295444, yes
i_max_filter, GNM, 2, 131072, 134217728, 30, 879739823, yes
i_max_filter, GNM, 3, 131072, 134217728, 30, 887495495, yes
parallel_i_max_filter, GNM, 0, 131072, 134217728, 40, 466405427, yes
parallel_i_max_filter, GNM, 1, 131072, 134217728, 40, 482757810, yes
parallel_i_max_filter, GNM, 2, 131072, 134217728, 30, 483997440, yes
parallel_i_max_filter, GNM, 3, 131072, 134217728, 30, 486225509, yes
jarnik_prim, GNM, 0, 131072, 134217728, 40, 1773352553, yes
jarnik_prim, GNM, 1, 131072, 134217728, 40, 1807603849, yes
jarnik_prim, GNM, 2, 131072, 134217728, 40, 1775933320, yes
jarnik_prim, GNM, 3, 131072, 134217728, 40, 1778613223, yes
