contender, input_graph, iteration, num_vertices, num_edges, factory_time_ns, execution_time_ns, result_correct
fast_kruskal, GNM, 2, 8192, 131072, 20, 4494591, yes
fast_kruskal, GNM, 3, 8192, 131072, 30, 4521531, yes
i_max_filter, GNM, 0, 8192, 131072, 20, 3367563, yes
i_max_filter, GNM, 1, 8192, 131072, 20, 3324104, yes
i_max_filter, GNM, 2, 8192, 131072, 30, 3364493, yes
i_max_filter, GNM, 3, 8192, 131072, 20, 3323923, yes
parallel_i_max_filter, GNM, 0, 8192, 131072, 30, 3412273, yes
parallel_i_max_filter, GNM, 1, 8192, 131072, 30, 3081302, yes
parallel_i_max_filter, GNM, 2, 8192, 131072, 20, 3066780, yes
parallel_i_max_filter, GNM, 3, 8192, 131072, 30, 3093721, yes
jarnik_prim, GNM, 0, 8192, 131072, 20, 2805099, yes
jarnik_prim, GNM, 1, 8192, 131072, 30, 2857860, yes
jarnik_prim, GNM, 2, 8192, 131072, 40, 2811149, yes
jarnik_prim, GNM, 3, 8192, 131072, 20, 2811839, yes
fast_kruskal, GNM, 0, 8192, 262144, 30, 10248249, yes
fast_kruskal, GNM, 1, 8192, 262144, 40, 9091813, yes
fast_kruskal, GNM, 2, 8192, 262144, 30, 9064903, yes
fast_kruskal, GNM, 3, 8192, 262144, 30, 9075902, yes
i_max_filter, GNM, 0, 8192, 262144, 30, 4497010, yes
i_max_filter, GNM, 1, 8192, 262144, 30, 4443600, yes
i_max_filter, GNM, 2, 8192, 262144, 30, 4529411, yes
i_max_filter, GNM, 3, 8192, 262144, 30, 4514980, yes
parallel_i_max_filter, GNM, 0, 8192, 262144, 30, 3806466, yes
parallel_i_max_filter, GNM, 1, 8192, 262144, 50, 3840156, yes
parallel_i_max_filter, GNM, 2, 8192, 262144, 40, 3816025, yes
parallel_i_max_filter, GNM, 3, 8192, 262144, 30, 3854177, yes
jarnik_prim, GNM, 0, 8192, 262144, 40, 4621791, yes
jarnik_prim, GNM, 1, 8192, 262144, 40, 4675162, yes
jarnik_prim, GNM, 2, 8192, 262144, 40, 4697512, yes
jarnik_prim, GNM, 3, 8192, 262144, 40, 4715652, yes
fast_kruskal, GNM, 0, 8192, 524288, 30, 20053227, yes
fast_kruskal, GNM, 1, 8192, 524288, 30, 17794351, yes
fast_kruskal, GNM, 2, 8192, 524288, 30, 17755531, yes
fast_kruskal, GNM, 3, 8192, 524288, 40, 17744622, yes
i_max_filter, GNM, 0, 8192, 524288, 30, 6046262, yes
i_max_filter, GNM, 1, 8192, 524288, 20, 6266553, yes
i_max_filter, GNM, 2, 8192, 524288, 40, 6267583, yes
i_max_filter, GNM, 3, 8192, 524288, 30, 6140582, yes
parallel_i_max_filter, GNM, 0, 8192, 524288, 20, 4883694, yes
parallel_i_max_filter, GNM, 1, 8192, 524288, 30, 4917724, yes
parallel_i_max_filter, GNM, 2, 8192, 524288, 40, 4917194, yes
parallel_i_max_filter, GNM, 3, 8192, 524288, 30, 4860614, yes
jarnik_prim, GNM, 0, 8192, 524288, 40, 8431728, yes
jarnik_prim, GNM, 1, 8192, 524288, 30, 8465617, yes
jarnik_prim, GNM, 2, 8192, 524288, 30, 8669330, yes
jarnik_prim, GNM, 3, 8192, 524288, 30, 8803221, yes
fast_kruskal, GNM, 0, 8192, 1048576, 40, 39307019, yes
fast_kruskal, GNM, 1, 8192, 1048576, 30, 39363568, yes
fast_kruskal, GNM, 2, 8192, 1048576, 30, 39179127, yes
fast_kruskal, GNM, 3, 8192, 1048576, 30, 39017476, yes
i_max_filter, GNM, 0, 8192, 1048576, 30, 8692889, yes
i_max_filter, GNM, 1, 8192, 1048576, 30, 8729600, yes
i_max_filter, GNM, 2, 8192, 1048576, 20, 8705759, yes
i_max_filter, GNM, 3, 8192, 1048576, 30, 8793001, yes
parallel_i_max_filter, GNM, 0, 8192, 1048576, 30, 6802836, yes
parallel_i_max_filter, GNM, 1, 8192, 1048576, 30, 6838487, yes
parallel_i_max_filter, GNM, 2, 8192, 1048576, 40, 7298140, yes
parallel_i_max_filter, GNM, 3, 8192, 1048576, 30, 6908577, yes
jarnik_prim, GNM, 0, 8192, 1048576, 40, 14296267, yes
jarnik_prim, GNM, 1, 8192, 1048576, 40, 14779310, yes
jarnik_prim, GNM, 2, 8192, 1048576, 40, 14808740, yes
jarnik_prim, GNM, 3, 8192, 1048576, 30, 14832422, yes
fast_kruskal, GNM, 0, 8192, 2097152, 30, 81770684, yes
fast_kruskal, GNM, 1, 8192, 2097152, 30, 81186120, yes
fast_kruskal, GNM, 2, 8192, 2097152, 40, 80580136, yes
fast_kruskal, GNM, 3, 8192, 2097152, 40, 80524655, yes
i_max_filter, GNM, 0, 8192, 2097152, 30, 13421491, yes
i_max_filter, GNM, 1, 8192, 2097152, 30, 13975894, yes
i_max_filter, GNM, 2, 8192, 2097152, 20, 13473761, yes
i_max_filter, GNM, 3, 8192, 2097152, 30, 13435220, yes
parallel_i_max_filter, GNM, 0, 8192, 2097152, 20, 10056348, yes
parallel_i_max_filter, GNM, 1, 8192, 2097152, 30, 10068538, yes
parallel_i_max_filter, GNM, 2, 8192, 2097152, 30, 12048691, yes
parallel_i_max_filter, GNM, 3, 8192, 2097152, 40, 9957807, yes
jarnik_prim, GNM, 0, 8192, 2097152, 30, 26140536, yes
jarnik_prim, GNM, 1, 8192, 2097152, 20, 26255457, yes
jarnik_prim, GNM, 2, 8192, 2097152, 40, 26145865, yes
jarnik_prim, GNM, 3, 8192, 2097152, 20, 26295518, yes
fast_kruskal, GNM, 0, 8192, 4194304, 30, 360246721, yes
fast_kruskal, GNM, 1, 8192, 4194304, 30, 164561849, yes
fast_kruskal, GNM, 2, 8192, 4194304, 20, 165149133, yes
fast_kruskal, GNM, 3, 8192, 4194304, 30, 164354764, yes
i_max_filter, GNM, 0, 8192, 4194304, 30, 20618676, yes
i_max_filter, GNM, 1, 8192, 4194304, 40, 20361644, yes
i_max_filter, GNM, 2, 8192, 4194304, 20, 20257405, yes
i_max_filter, GNM, 3, 8192, 4194304, 30, 20323924, yes
parallel_i_max_filter, GNM, 0, 8192, 4194304, 30, 14284934, yes
parallel_i_max_filter, GNM, 1, 8192, 4194304, 40, 13538340, yes
parallel_i_max_filter, GNM, 2, 8192, 4194304, 30, 14587716, yes
parallel_i_max_filter, GNM, 3, 8192, 4194304, 40, 14646557, yes
jarnik_prim, GNM, 0, 8192, 4194304, 60, 53479094, yes
jarnik_prim, GNM, 1, 8192, 4194304, 40, 53348283, yes
jarnik_prim, GNM, 2, 8192, 4194304, 40, 53250912, yes
jarnik_prim, GNM, 3, 8192, 4194304, 40, 54239938, yes
fast_kruskal, GNM, 0, 8192, 8388608, 30, 780506764, yes
fast_kruskal, GNM, 1, 8192, 8388608, 30, 334000789, yes
fast_kruskal, GNM, 2, 8192, 8388608, 30, 333969353, yes
fast_kruskal, GNM, 3, 8192, 8388608, 40, 332332917, yes
i_max_filter, GNM, 0, 8192, 8388608, 40, 34172650, yes
i_max_filter, GNM, 1, 8192, 8388608, 30, 33911469, yes
i_max_filter, GNM, 2, 8192, 8388608, 30, 33850428, yes
i_max_filter, GNM, 3, 8192, 8388608, 40, 34337120, yes
parallel_i_max_filter, GNM, 0, 8192, 8388608, 40, 21474408, yes
parallel_i_max_filter, GNM, 1, 8192, 8388608, 30, 21456057, yes
parallel_i_max_filter, GNM, 2, 8192, 8388608, 40, 21661788, yes
parallel_i_max_filter, GNM, 3, 8192, 8388608, 40, 21504647, yes
jarnik_prim, GNM, 0, 8192, 8388608, 40, 100506870, yes
jarnik_prim, GNM, 1, 8192, 8388608, 40, 101837648, yes
jarnik_prim, GNM, 2, 8192, 8388608, 30, 100897022, yes
jarnik_prim, GNM, 3, 8192, 8388608, 40, 100993941, yes
fast_kruskal, GNM, 0, 8192, 16777216, 40, 1565242154, yes
fast_kruskal, GNM, 1, 8192, 16777216, 30, 678223942, yes
fast_kruskal, GNM, 2, 8192, 16777216, 30, 682560371, yes
fast_kruskal, GNM, 3, 8192, 16777216, 30, 678200050, yes
i_max_filter, GNM, 0, 8192, 16777216, 20, 57246168, yes
i_max_filter, GNM, 1, 8192, 16777216, 30, 57327487, yes
i_max_filter, GNM, 2, 8192, 16777216, 30, 58843066, yes
i_max_filter, GNM, 3, 8192, 16777216, 30, 57585078, yes
parallel_i_max_filter, GNM, 0, 8192, 16777216, 10, 35248992, yes
parallel_i_max_filter, GNM, 1, 8192, 16777216, 40, 35796305, yes
parallel_i_max_filter, GNM, 2, 8192, 16777216, 30, 35025029, yes
parallel_i_max_filter, GNM, 3, 8192, 16777216, 30, 35071790, yes
jarnik_prim, GNM, 0, 8192, 16777216, 40, 192133436, yes
jarnik_prim, GNM, 1, 8192, 16777216, 20, 194070713, yes
jarnik_prim, GNM, 2, 8192, 16777216, 30, 190956542, yes
jarnik_prim, GNM, 3, 8192, 16777216, 30, 192579789, yes
fast_kruskal, GNM, 0, 16384, 16384, 30, 1119877, yes
fast_kruskal, GNM, 1, 16384, 16384, 20, 808175, yes
fast_kruskal, GNM, 2, 16384, 16384, 10, 799834, yes
fast_kruskal, GNM, 3, 16384, 16384, 20, 800475, yes
i_max_filter, GNM, 0, 16384, 16384, 20, 1413629, yes
i_max_filter, GNM, 1, 16384, 16384, 20, 1403398, yes
i_max_filter, GNM, 2, 16384, 16384, 20, 1400028, yes
i_max_filter, GNM, 3, 16384, 16384, 20, 1406679, yes
parallel_i_max_filter, GNM, 0, 16384, 16384, 20, 1407599, yes
parallel_i_max_filter, GNM, 1, 16384, 16384, 10, 1408199, yes
parallel_i_max_filter, GNM, 2, 16384, 16384, 20, 1410888, yes
parallel_i_max_filter, GNM, 3, 16384, 16384, 20, 1401099, yes
jarnik_prim, GNM, 0, 16384, 16384, 20, 1421598, yes
jarnik_prim, GNM, 1, 16384, 16384, 20, 1412188, yes
jarnik_prim, GNM, 2, 16384, 16384, 20, 1420238, yes
jarnik_prim, GNM, 3, 16384, 16384, 10, 1404358, yes
fast_kruskal, GNM, 0, 16384, 32768, 20, 1914061, yes
fast_kruskal, GNM, 1, 16384, 32768, 20, 1630609, yes
fast_kruskal, GNM, 2, 16384, 32768, 20, 1644579, yes
fast_kruskal, GNM, 3, 16384, 32768, 20, 1627369, yes
i_max_filter, GNM, 0, 16384, 32768, 20, 2179562, yes
i_max_filter, GNM, 1, 16384, 32768, 20, 2180492, yes
i_max_filter, GNM, 2, 16384, 32768, 20, 2196232, yes
i_max_filter, GNM, 3, 16384, 32768, 20, 2191912, yes
parallel_i_max_filter, GNM, 0, 16384, 32768, 20, 2153662, yes
parallel_i_max_filter, GNM, 1, 16384, 32768, 20, 2245603, yes
parallel_i_max_filter, GNM, 2, 16384, 32768, 20, 2172683, yes
parallel_i_max_filter, GNM, 3, 16384, 32768, 20, 2169803, yes
jarnik_prim, GNM, 0, 16384, 32768, 20, 2195193, yes
jarnik_prim, GNM, 1, 16384, 32768, 20, 2166853, yes
jarnik_prim, GNM, 2, 16384, 32768, 20, 2178732, yes
jarnik_prim, GNM, 3, 16384, 32768, 20, 2167254, yes
fast_kruskal, GNM, 0, 16384, 65536, 20, 3059628, yes
fast_kruskal, GNM, 1, 16384, 65536, 20, 2540896, yes
fast_kruskal, GNM, 2, 16384, 65536, 20, 2438723, yes
fast_kruskal, GNM, 3, 16384, 65536, 20, 2435124, yes
i_max_filter, GNM, 0, 16384, 65536, 20, 2916888, yes
i_max_filter, GNM, 1, 16384, 65536, 20, 2897957, yes
i_max_filter, GNM, 2, 16384, 65536, 20, 2960727, yes
i_max_filter, GNM, 3, 16384, 65536, 20, 2886047, yes
parallel_i_max_filter, GNM, 0, 16384, 65536, 20, 2971328, yes
parallel_i_max_filter, GNM, 1, 16384, 65536, 20, 2997368, yes
parallel_i_max_filter, GNM, 2, 16384, 65536, 20, 2930047, yes
parallel_i_max_filter, GNM, 3, 16384, 65536, 20, 2941637, yes
jarnik_prim, GNM, 0, 16384, 65536, 10, 2975208, yes
jarnik_prim, GNM, 1, 16384, 65536, 30, 2928728, yes
jarnik_prim, GNM, 2, 16384, 65536, 20, 2986538, yes
jarnik_prim, GNM, 3, 16384, 65536, 20, 2984967, yes
fast_kruskal, GNM, 0, 16384, 131072, 20, 6620589, yes
fast_kruskal, GNM, 1, 16384, 131072, 20, 5552642, yes
fast_kruskal, GNM, 2, 16384, 131072, 20, 5538613, yes
fast_kruskal, GNM, 3, 16384, 131072, 20, 5590901, yes
i_max_filter, GNM, 0, 16384, 131072, 20, 4105595, yes
i_max_filter, GNM, 1, 16384, 131072, 10, 4048423, yes
i_max_filter, GNM, 2, 16384, 131072, 10, 4054973, yes
i_max_filter, GNM, 3, 16384, 131072, 20, 4017655, yes
parallel_i_max_filter, GNM, 0, 16384, 131072, 20, 4049404, yes
parallel_i_max_filter, GNM, 1, 16384, 131072, 20, 4486916, yes
parallel_i_max_filter, GNM, 2, 16384, 131072, 20, 4072584, yes
parallel_i_max_filter, GNM, 3, 16384, 131072, 20, 3999305, yes
jarnik_prim, GNM, 0, 16384, 131072, 20, 4053724, yes
jarnik_prim, GNM, 1, 16384, 131072, 10, 4100544, yes
jarnik_prim, GNM, 2, 16384, 131072, 20, 4042624, yes
jarnik_prim, GNM, 3, 16384, 131072, 20, 4057235, yes
fast_kruskal, GNM, 0, 16384, 262144, 20, 12800196, yes
fast_kruskal, GNM, 1, 16384, 262144, 10, 11438917, yes
fast_kruskal, GNM, 2, 16384, 262144, 20, 11401117, yes
fast_kruskal, GNM, 3, 16384, 262144, 20, 11332826, yes
i_max_filter, GNM, 0, 16384, 262144, 10, 7464493, yes
i_max_filter, GNM, 1, 16384, 262144, 20, 7485554, yes
i_max_filter, GNM, 2, 16384, 262144, 20, 7553195, yes
i_max_filter, GNM, 3, 16384, 262144, 20, 7560995, yes
parallel_i_max_filter, GNM, 0, 16384, 262144, 20, 6988471, yes
parallel_i_max_filter, GNM, 1, 16384, 262144, 30, 6870641, yes
parallel_i_max_filter, GNM, 2, 16384, 262144, 40, 6851969, yes
parallel_i_max_filter, GNM, 3, 16384, 262144, 50, 6820670, yes
jarnik_prim, GNM, 0, 16384, 262144, 40, 5979595, yes
jarnik_prim, GNM, 1, 16384, 262144, 40, 6164126, yes
jarnik_prim, GNM, 2, 16384, 262144, 40, 5995144, yes
jarnik_prim, GNM, 3, 16384, 262144, 40, 5941255, yes
fast_kruskal, GNM, 0, 16384, 524288, 40, 24969297, yes
fast_kruskal, GNM, 1, 16384, 524288, 10, 21993189, yes
fast_kruskal, GNM, 2, 16384, 524288, 20, 21892317, yes
fast_kruskal, GNM, 3, 16384, 524288, 20, 22024959, yes
i_max_filter, GNM, 0, 16384, 524288, 20, 9665396, yes
i_max_filter, GNM, 1, 16384, 524288, 20, 9608187, yes
i_max_filter, GNM, 2, 16384, 524288, 20, 9725546, yes
i_max_filter, GNM, 3, 16384, 524288, 20, 9699097, yes
parallel_i_max_filter, GNM, 0, 16384, 524288, 10, 8326079, yes
parallel_i_max_filter, GNM, 1, 16384, 524288, 30, 8256538, yes
parallel_i_max_filter, GNM, 2, 16384, 524288, 20, 8560751, yes
parallel_i_max_filter, GNM, 3, 16384, 524288, 20, 8510981, yes
jarnik_prim, GNM, 0, 16384, 524288, 60, 11451676, yes
jarnik_prim, GNM, 1, 16384, 524288, 30, 11165346, yes
jarnik_prim, GNM, 2, 16384, 524288, 30, 11152415, yes
jarnik_prim, GNM, 3, 16384, 524288, 30, 11159616, yes
fast_kruskal, GNM, 0, 16384, 1048576, 30, 40451746, yes
fast_kruskal, GNM, 1, 16384, 1048576, 30, 39435292, yes
fast_kruskal, GNM, 2, 16384, 1048576, 30, 38954639, yes
fast_kruskal, GNM, 3, 16384, 1048576, 20, 39665822, yes
i_max_filter, GNM, 0, 16384, 1048576, 20, 14883488, yes
i_max_filter, GNM, 1, 16384, 1048576, 30, 14138502, yes
i_max_filter, GNM, 2, 16384, 1048576, 30, 14110332, yes
i_max_filter, GNM, 3, 16384, 1048576, 10, 14088502, yes
parallel_i_max_filter, GNM, 0, 16384, 1048576, 20, 11984470, yes
parallel_i_max_filter, GNM, 1, 16384, 1048576, 40, 12185802, yes
parallel_i_max_filter, GNM, 2, 16384, 1048576, 30, 16265535, yes
parallel_i_max_filter, GNM, 3, 16384, 1048576, 20, 11913850, yes
jarnik_prim, GNM, 0, 16384, 1048576, 30, 18363887, yes
jarnik_prim, GNM, 1, 16384, 1048576, 50, 18517609, yes
jarnik_prim, GNM, 2, 16384, 1048576, 30, 18700620, yes
jarnik_prim, GNM, 3, 16384, 1048576, 20, 18444138, yes
fast_kruskal, GNM, 0, 16384, 2097152, 30, 80534910, yes
fast_kruskal, GNM, 1, 16384, 2097152, 20, 79657335, yes
fast_kruskal, GNM, 2, 16384, 2097152, 20, 79535984, yes
fast_kruskal, GNM, 3, 16384, 2097152, 30, 78823050, yes
i_max_filter, GNM, 0, 16384, 2097152, 20, 19639395, yes
i_max_filter, GNM, 1, 16384, 2097152, 20, 19394793, yes
i_max_filter, GNM, 2, 16384, 2097152, 30, 19096710, yes
i_max_filter, GNM, 3, 16384, 2097152, 20, 19086330, yes
parallel_i_max_filter, GNM, 0, 16384, 2097152, 20, 15075777, yes
parallel_i_max_filter, GNM, 1, 16384, 2097152, 40, 15336869, yes
parallel_i_max_filter, GNM, 2, 16384, 2097152, 30, 15128658, yes
parallel_i_max_filter, GNM, 3, 16384, 2097152, 40, 15059578, yes
jarnik_prim, GNM, 0, 16384, 2097152, 20, 31021420, yes
jarnik_prim, GNM, 1, 16384, 2097152, 20, 30776870, yes
jarnik_prim, GNM, 2, 16384, 2097152, 20, 30628707, yes
jarnik_prim, GNM, 3, 16384, 2097152, 20, 30767829, yes
fast_kruskal, GNM, 0, 16384, 4194304, 30, 372201398, yes
fast_kruskal, GNM, 1, 16384, 4194304, 30, 162624490, yes
fast_kruskal, GNM, 2, 16384, 4194304, 10, 164167896, yes
fast_kruskal, GNM, 3, 16384, 4194304, 20, 163440511, yes
i_max_filter, GNM, 0, 16384, 4194304, 30, 28707025, yes
i_max_filter, GNM, 1, 16384, 4194304, 20, 28659095, yes
i_max_filter, GNM, 2, 16384, 4194304, 40, 28811676, yes
i_max_filter, GNM, 3, 16384, 4194304, 20, 28727176, yes
parallel_i_max_filter, GNM, 0, 16384, 4194304, 20, 20573218, yes
parallel_i_max_filter, GNM, 1, 16384, 4194304, 30, 20558047, yes
parallel_i_max_filter, GNM, 2, 16384, 4194304, 50, 20644038, yes
parallel_i_max_filter, GNM, 3, 16384, 4194304, 30, 21116030, yes
jarnik_prim, GNM, 0, 16384, 4194304, 40, 58195023, yes
jarnik_prim, GNM, 1, 16384, 4194304, 20, 58580235, yes
jarnik_prim, GNM, 2, 16384, 4194304, 30, 58190513, yes
jarnik_prim, GNM, 3, 16384, 4194304, 30, 58161113, yes
fast_kruskal, GNM, 0, 16384, 8388608, 30, 818966958, yes
fast_kruskal, GNM, 1, 16384, 8388608, 30, 331650343, yes
fast_kruskal, GNM, 2, 16384, 8388608, 30, 334232506, yes
fast_kruskal, GNM, 3, 16384, 8388608, 10, 333247848, yes
i_max_filter, GNM, 0, 16384, 8388608, 40, 44213089, yes
i_max_filter, GNM, 1, 16384, 8388608, 30, 43626274, yes
i_max_filter, GNM, 2, 16384, 8388608, 10, 43838946, yes
i_max_filter, GNM, 3, 16384, 8388608, 30, 45340564, yes
parallel_i_max_filter, GNM, 0, 16384, 8388608, 20, 29403624, yes
parallel_i_max_filter, GNM, 1, 16384, 8388608, 40, 29737076, yes
parallel_i_max_filter, GNM, 2, 16384, 8388608, 40, 29320384, yes
parallel_i_max_filter, GNM, 3, 16384, 8388608, 30, 29569575, yes
jarnik_prim, GNM, 0, 16384, 8388608, 30, 108655927, yes
jarnik_prim, GNM, 1, 16384, 8388608, 40, 107656159, yes
jarnik_prim, GNM, 2, 16384, 8388608, 40, 106939836, yes
jarnik_prim, GNM, 3, 16384, 8388608, 40, 104960483, yes
fast_kruskal, GNM, 0, 16384, 16777216, 30, 1703177778, yes
fast_kruskal, GNM, 1, 16384, 16777216, 30, 668030519, yes
fast_kruskal, GNM, 2, 16384, 16777216, 30, 674642353, yes
fast_kruskal, GNM, 3, 16384, 16777216, 30, 669728657, yes
i_max_filter, GNM, 0, 16384, 16777216, 30, 72489790, yes
i_max_filter, GNM, 1, 16384, 16777216, 30, 72340889, yes
i_max_filter, GNM, 2, 16384, 16777216, 20, 72595610, yes
i_max_filter, GNM, 3, 16384, 16777216, 30, 72544268, yes
parallel_i_max_filter, GNM, 0, 16384, 16777216, 20, 45327623, yes
parallel_i_max_filter, GNM, 1, 16384, 16777216, 30, 45865935, yes
parallel_i_max_filter, GNM, 2, 16384, 16777216, 30, 45375562, yes
parallel_i_max_filter, GNM, 3, 16384, 16777216, 30, 44772638, yes
jarnik_prim, GNM, 0, 16384, 16777216, 20, 199729330, yes
jarnik_prim, GNM, 1, 16384, 16777216, 20, 202235213, yes
jarnik_prim, GNM, 2, 16384, 16777216, 20, 204487192, yes
jarnik_prim, GNM, 3, 16384, 16777216, 40, 201940047, yes
fast_kruskal, GNM, 0, 16384, 33554432, 30, 3472713433, yes
fast_kruskal, GNM, 1, 16384, 33554432, 40, 1369867591, yes
fast_kruskal, GNM, 2, 16384, 33554432, 40, 1380428863, yes
fast_kruskal, GNM, 3, 16384, 33554432, 30, 1411708778, yes
i_max_filter, GNM, 0, 16384, 33554432, 40, 125144598, yes
i_max_filter, GNM, 1, 16384, 33554432, 40, 125209537, yes
i_max_filter, GNM, 2, 16384, 33554432, 40, 128120618, yes
i_max_filter, GNM, 3, 16384, 33554432, 40, 125231653, yes
parallel_i_max_filter, GNM, 0, 16384, 33554432, 40, 75317533, yes
parallel_i_max_filter, GNM, 1, 16384, 33554432, 40, 74966211, yes
parallel_i_max_filter, GNM, 2, 16384, 33554432, 40, 74628738, yes
parallel_i_max_filter, GNM, 3, 16384, 33554432, 40, 74495096, yes
jarnik_prim, GNM, 0, 16384, 33554432, 40, 388393547, yes
jarnik_prim, GNM, 1, 16384, 33554432, 30, 388021258, yes
jarnik_prim, GNM, 2, 16384, 33554432, 40, 388481430, yes
jarnik_prim, GNM, 3, 16384, 33554432, 40, 387790299, yes
fast_kruskal, GNM, 0, 32768, 32768, 30, 2516597, yes
fast_kruskal, GNM, 1, 32768, 32768, 20, 1656421, yes
fast_kruskal, GNM, 2, 32768, 32768, 20, 1652391, yes
fast_kruskal, GNM, 3, 32768, 32768, 20, 1642681, yes
i_max_filter, GNM, 0, 32768, 32768, 30, 2993990, yes
i_max_filter, GNM, 1, 32768, 32768, 20, 2979859, yes
i_max_filter, GNM, 2, 32768, 32768, 20, 2995820, yes
i_max_filter, GNM, 3, 32768, 32768, 20, 2968600, yes
parallel_i_max_filter, GNM, 0, 32768, 32768, 20, 2988989, yes
parallel_i_max_filter, GNM, 1, 32768, 32768, 20, 3001350, yes
parallel_i_max_filter, GNM, 2, 32768, 32768, 20, 3024660, yes
parallel_i_max_filter, GNM, 3, 32768, 32768, 10, 3017670, yes
jarnik_prim, GNM, 0, 32768, 32768, 20, 3031620, yes
jarnik_prim, GNM, 1, 32768, 32768, 20, 2985249, yes
